Price,Date,Close,High,Low,Open,Volume
Ticker,,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS,POWERGRID.NS
1172,2012-07-06,38.988975524902344,39.50652817311331,38.6611926490192,39.33401062370965,3797719
1173,2012-07-09,38.91997528076172,38.98898184372305,38.67845114043735,38.937227506481904,2397364
1174,2012-07-10,39.04073715209961,39.24775918605267,38.55768885943509,38.60944319796362,3199920
1175,2012-07-11,39.213253021240234,39.50653383321239,38.88547009839565,38.88547009839565,2903254
1176,2012-07-12,38.79920959472656,39.196001401599304,38.678448702136876,39.196001401599304,2728401
1177,2012-07-13,38.66120529174805,38.988988274820585,38.55769426027256,38.850975126133136,1672753
1178,2012-07-16,38.868221282958984,39.057991099123875,38.3334186282028,38.55769055826703,3148848
1179,2012-07-17,38.73020935058594,39.00623796995272,38.609446098388084,38.91997917264558,2407572
1180,2012-07-18,38.367919921875,38.833718338874675,38.21265456284828,38.678452979847954,2516255
1181,2012-07-19,38.64393997192383,38.9199685157094,38.471422424547725,38.626687749202425,2171498
1182,2012-07-20,38.38517761230469,38.81647163761509,38.22991223117691,38.40242984130107,1581366
1183,2012-07-23,37.71236038208008,38.29891980378052,37.62610157477354,38.17815653758342,2728477
1184,2012-07-24,38.281654357910156,38.764704916009464,37.57433191420983,37.66059069173623,8366909
1185,2012-07-25,38.212650299072266,38.43692219931772,37.45357347525775,38.17814584984101,6131518
1186,2012-07-26,38.55768585205078,38.81646220434859,38.02288092265145,38.28165727494926,10181302
1187,2012-07-27,39.45478057861328,39.67905249515036,38.67845147378882,39.092493195044646,4785341
1188,2012-07-30,40.76591110229492,40.88667433989198,39.334016176086365,39.48928386440241,10354713
1189,2012-07-31,41.04193115234375,41.64574250048402,40.76590029957716,40.78315486028364,13034800
1190,2012-08-01,41.05919647216797,41.23171406507758,40.576148147988874,40.88667887925835,5116745
1191,2012-08-02,40.74864959716797,41.14543896769292,40.679640715408254,40.74864959716797,5172210
1192,2012-08-03,40.81766128540039,41.076437619705075,40.26560884942097,40.489880736517385,3992386
1193,2012-08-06,41.55949783325195,41.78376975980855,40.92118182702237,41.041945073580244,3989076
1194,2012-08-07,40.90391540527344,41.6974988813357,40.64513910043877,41.49047690150042,5499481
1195,2012-08-08,41.04193115234375,41.16268967810184,40.81765462202169,40.97292226919274,5783459
1196,2012-08-09,41.07644271850586,41.49048677672375,40.83492091774442,41.09369728417091,4304923
1197,2012-08-10,41.248958587646484,41.939033549373924,40.783164891242414,41.04194124695073,4906011
1198,2012-08-13,41.369728088378906,41.49049134196673,40.74866661255481,41.05919735046686,2775124
1199,2012-08-14,41.42149353027344,41.71477445904579,40.93844506632868,40.93844506632868,3520379
1200,2012-08-16,41.43872833251953,42.26681168704729,40.97292998314819,41.40422388444789,3368688
1201,2012-08-17,40.59339141845703,41.74926003850806,40.11034317301676,41.52498814025063,4100386
1202,2012-08-21,41.248958587646484,41.49048505824302,40.213853164813244,40.38637073528545,2904667
1203,2012-08-22,41.04193115234375,41.26620300282836,40.78315486028364,40.90391338604173,1988035
1204,2012-08-23,40.524391174316406,41.145452596521885,40.30011457422768,41.145452596521885,4652302
1205,2012-08-24,40.403629302978516,40.83492327188685,40.093098581332335,40.369124849498036,5080546
1206,2012-08-27,40.81766128540039,40.955679074233466,40.282858733105996,40.300108616791015,1296282
1207,2012-08-28,41.921783447265625,42.43933621377905,40.783169232871735,40.886677914238774,4356311
1208,2012-08-29,41.07644271850586,42.40482900212957,40.81766635207938,42.094298298385546,6345767
1209,2012-08-30,42.0080451965332,42.43933919896497,40.783172101562755,41.041948503021814,9698034
1210,2012-08-31,41.21444320678711,41.99077197986499,40.990166706250704,41.99077197986499,6414695
1211,2012-09-03,41.93903732299805,42.09430034249025,41.421479885173625,41.43873445167655,3891463
1212,2012-09-04,42.767112731933594,43.025889062109,41.74925729464174,41.74925729464174,8607402
1213,2012-09-05,42.78804016113281,43.39830137072294,42.63111395816451,42.89265447656028,5181748
1214,2012-09-06,42.230098724365234,42.77061406525011,41.602398454810526,42.77061406525011,2059057
1215,2012-09-07,42.509063720703125,42.840350292262166,42.369576380509415,42.718297095907396,1292419
1216,2012-09-10,42.52650451660156,42.89265939238897,42.1952179300681,42.317271131939776,2343064
1217,2012-09-11,42.17778015136719,42.5090619795295,41.91623962553142,42.28239446977061,1345773
1218,2012-09-12,42.33469772338867,42.50905805786025,41.89879688720971,42.36957073624834,2846913
1219,2012-09-13,42.24751281738281,42.75315962256432,42.020845353959686,42.090591371855844,2572173
1220,2012-09-14,41.846500396728516,42.84035550244958,41.46290661717308,42.54394191234639,13519349
1221,2012-09-17,41.00956726074219,42.23008978619224,40.78289973769554,42.1254707318286,12665195
1222,2012-09-18,41.02700424194336,41.77675289917154,40.80033670322244,41.04444311712363,8408810
1223,2012-09-20,40.71315383911133,41.21880077900989,40.45161329705915,40.45161329705915,6301939
1224,2012-09-21,41.93367004394531,42.195210546550044,40.887508033526395,40.887508033526395,8707245
1225,2012-09-24,41.18391418457031,42.369563305061014,40.974680873936435,41.91622840687591,7593484
1226,2012-09-25,40.9398193359375,41.58495358702356,40.31212395802133,41.42802737763088,11733607
1227,2012-09-26,40.800331115722656,41.13161767067289,40.556224735251206,40.800331115722656,9302273
1228,2012-09-27,40.71315383911133,41.27110794145482,40.469047441264955,40.83520703803452,12478679
1229,2012-09-28,42.02085494995117,42.09060098377471,40.974692821562044,40.974692821562044,8847242
1230,2012-10-01,41.86393737792969,42.19522401221581,41.42803640114705,41.86393737792968,5138030
1231,2012-10-03,41.02700424194336,42.195219685908484,40.90495103499276,41.84649894023698,12133968
1232,2012-10-04,41.149051666259766,41.497772362925915,40.62597062126054,41.253665983328744,7257841
1233,2012-10-05,41.218807220458984,41.532654974002504,41.1490611730812,41.41060175600551,11584935
1234,2012-10-08,41.393165588378906,41.65470615853555,40.81777255017187,41.14905916430149,6807880
1235,2012-10-09,41.91624069213867,42.02085501320413,41.09674607770149,41.532646965186444,5205666
1236,2012-10-10,41.65468978881836,42.07315169872244,41.14904299329651,41.7767382230657,7436554
1237,2012-10-11,41.55007553100586,42.055722384540495,41.358281058190215,41.84648904067007,5476615
1238,2012-10-12,41.829063415527344,41.98598490800818,40.10289388944448,41.4977768261328,2847441
1239,2012-10-15,41.44546890258789,42.17778337689696,41.305981557440354,41.70700944842488,7208908
1240,2012-10-16,41.35828399658203,41.7418776992933,41.236230809833856,41.532644340557425,4006297
1241,2012-10-17,41.759315490722656,41.846495670328224,41.32341459269481,41.63726229330937,2639928
1242,2012-10-18,42.05573272705078,42.16034705979981,41.63726593639895,41.846499331724864,2525746
1243,2012-10-19,41.63725280761719,42.02084645645786,41.49776549799141,41.84648613696905,3153069
1244,2012-10-22,41.35828399658203,41.56751735531791,41.13161649537943,41.30597683935483,4657141
1245,2012-10-23,40.95726013183594,41.37572216014889,40.90494823969776,41.20136179922829,3935245
1246,2012-10-25,40.695716857910156,41.1490518739332,40.486483492889064,41.07930584231711,12050023
1247,2012-10-29,40.085453033447266,40.29468165505873,39.80647365492052,39.80647365492052,2123473
1248,2012-10-30,39.47519302368164,40.224943962767384,39.33570568683081,40.137763786007206,2570824
1249,2012-10-31,39.75416946411133,39.92852981500807,39.422885270390246,39.63211627251817,1852024
1250,2012-11-01,40.782894134521484,40.93981559976622,40.20750123914358,40.20750123914358,4524439
1251,2012-11-02,41.149051666259766,41.253665983328744,40.83520398522566,41.009564333558735,4726469
1252,2012-11-05,40.8177604675293,41.149046983593365,40.73058030328366,41.11417397192978,3632141
1253,2012-11-06,41.72443771362305,41.81161788328442,40.62596852185509,41.04443522816046,4718509
1254,2012-11-07,41.846500396728516,42.055733797379474,41.497779638919575,41.67214001782405,4694784
1255,2012-11-08,41.44546890258789,41.602390392193534,41.21880137549469,41.48034192133167,3005197
1256,2012-11-09,41.689571380615234,42.160345318194345,41.288543481872914,41.39316254012809,5518512
1257,2012-11-12,41.846500396728516,42.108040965085216,41.72444718552979,41.72444718552979,5986709
1258,2012-11-15,41.811622619628906,41.9511099609226,41.37572172194397,41.532647937041524,11277862
1259,2012-11-16,41.53264617919922,41.82905972304496,41.25366677859201,41.776747833674875,7952790
1260,2012-11-19,41.86393737792969,41.98599059739448,41.39316810686708,41.53265547347186,4682624
1261,2012-11-20,42.57881546020508,42.700868672911916,41.88137393596948,41.89880808214415,5826060
1262,2012-11-21,41.88136672973633,42.70086132567408,41.61982620314942,42.578808133968074,8050611
1263,2012-11-22,41.53264617919922,42.07316137752061,41.39315884380924,41.93367404213063,3266009
1264,2012-11-23,41.759315490722656,42.1952163887505,41.4454677901081,41.67213531111709,2809752
1265,2012-11-26,41.98598098754883,42.05572701980174,41.5152070944097,41.84649365287022,2935121
1266,2012-11-27,41.34083938598633,42.17777270475957,41.23622508605286,42.020846525032994,7105541
1267,2012-11-29,41.11418151855469,41.515209401729095,40.76546079756346,41.323414897114915,15583782
1268,2012-11-30,41.11418151855469,41.445468095427344,40.90494813999445,41.21880057274855,9986088
1269,2012-12-03,41.48033142089844,41.532638570859156,40.99211874172803,41.201352071397295,5791740
1270,2012-12-04,42.00341796875,42.19521245406652,41.39315676841758,41.48033693989364,8486828
1271,2012-12-05,41.8988037109375,42.28239745521323,41.49777582230596,42.108037092344944,7991825
1272,2012-12-06,41.86393737792969,42.05573664561103,41.375729229898795,42.020863621502755,3888336
1273,2012-12-07,41.393165588378906,42.00342691874441,41.18393218628798,41.951115020850665,3172271
1274,2012-12-10,41.34083938598633,41.55007271567964,41.149044926166184,41.428019545873006,2674532
1275,2012-12-11,40.97468948364258,41.56751653336724,40.90494345550076,41.49777050522542,5034484
1276,2012-12-12,40.887516021728516,41.27110977979027,40.73058979757625,41.131622430448104,6283865
1277,2012-12-13,41.23622131347656,41.41058161729823,41.00955386447358,41.1141681548362,7727857
1278,2012-12-14,40.53879165649414,41.218798927210756,40.364431302959346,41.218798927210756,6097530
1279,2012-12-17,40.57366180419922,40.8700753302144,40.25981413599425,40.556222932182465,3910978
1280,2012-12-18,40.835205078125,41.114179750993436,40.486484372125815,40.80033206155963,4553554
1281,2012-12-19,40.5213623046875,41.04444342714577,40.19007570186612,40.99213153103766,6136261
1282,2012-12-20,40.38186264038086,40.765456337468216,40.2772483274602,40.765456337468216,2121800
1283,2012-12-21,39.998268127441406,40.364422901724055,39.92852210861313,40.31211575251601,3053451
1284,2012-12-24,39.89365005493164,40.43416988923421,39.70185559329854,40.033137366103574,2156093
1285,2012-12-26,40.207496643066406,40.52134899733343,39.96339503731309,40.033136326174194,2963625
1286,2012-12-27,39.562374114990234,40.45161241148299,39.440323283652766,40.22494489263219,7464142
1287,2012-12-28,39.579811096191406,40.24237951682873,39.16134670605659,39.893658797564086,6441596
1288,2012-12-31,40.015716552734375,40.10289674247964,39.54494258214432,39.57981560400803,1528669
1289,2013-01-01,39.70186996459961,40.31213131047762,39.649560430290194,40.155205072463446,6397127
1290,2013-01-02,39.4403190612793,40.033141375590255,39.37057303379476,39.78903973904818,10823940
1291,2013-01-03,39.80647277832031,40.01570612515101,39.4577521102114,39.68441959851684,7768126
1292,2013-01-04,40.085453033447266,40.155194330708795,39.59724266839561,39.92852683741179,7374977
1293,2013-01-07,39.89365005493164,40.15519053706392,39.59723892746298,40.102883386602755,5751436
1294,2013-01-08,40.6085319519043,40.71314625731239,39.75416444837395,39.77159858933309,7147399
1295,2013-01-09,40.2946891784668,40.78290199958594,40.137767682959435,40.71315595947527,8208348
1296,2013-01-10,39.71929931640625,40.695720189839285,39.57981197158084,40.346999462861966,5482985
1297,2013-01-11,39.4577522277832,39.82391176828466,39.35313791896952,39.789038755404505,7053838
1298,2013-01-14,39.07416915893555,39.85878846523244,38.969552463124664,39.4403264118167,10369465
1299,2013-01-15,38.72544479370117,39.440322722471215,38.65570112465588,39.23108935042166,7333310
1300,2013-01-16,39.07416915893555,39.196219999953335,38.49877851443264,38.7080119060544,12729863
1301,2013-01-17,39.28339767456055,39.422887381696526,38.79518961186896,39.0916031702334,8720890
1302,2013-01-18,40.085453033447266,40.2598133713414,39.05672514794109,39.300829148010195,11437257
1303,2013-01-21,39.71929931640625,40.137766080710065,39.475195280504884,39.876225535477076,5767870
1304,2013-01-22,39.579811096191406,40.19007235490452,39.33570706568891,39.789044473715684,5102821
1305,2013-01-23,39.109031677246094,39.96339921118053,38.89980069407078,39.75416586309181,4125262
1306,2013-01-24,38.6905632019043,39.24851716043715,38.60338304369061,39.12646399297273,7597320
1307,2013-01-25,38.7080078125,38.93467532535752,38.46390379136569,38.46390379136569,5876853
1308,2013-01-28,39.02186584472656,39.14391907010123,38.272117074322956,38.74289109800893,4530765
1309,2013-01-29,39.091590881347656,39.54492578351583,38.77774091263931,38.934664714536986,8933771
1310,2013-01-30,38.882362365722656,39.33569968873124,38.65569488667501,39.056722692655704,6691139
1311,2013-01-31,38.42902755737305,39.03928874157204,38.21979657031003,38.77774823405819,10621030
1312,2013-02-01,38.516212463378906,38.77775300305777,38.32441559463167,38.41159577452461,6533829
1313,2013-02-04,38.77775192260742,38.952112277535186,38.53364789869128,38.55108440716679,4150438
1314,2013-02-05,38.219810485839844,38.69058215182094,38.08032074543062,38.62083846407348,2184943
1315,2013-02-06,38.13261795043945,38.58595295661805,38.010564762675344,38.37672196105413,2852740
1316,2013-02-07,38.91724395751953,39.178784505583366,38.18492947697527,38.18492947697527,5059086
1317,2013-02-08,38.795188903808594,39.3357064836537,38.56852138560598,39.05672943938716,5162866
1318,2013-02-11,39.24852752685547,39.31827119886466,38.481342404926814,38.882370292664994,3760946
1319,2013-02-12,39.3531494140625,40.22495134158666,38.84750240416722,38.95211910845294,9796530
1320,2013-02-13,38.32441711425781,40.10289380055907,38.115186093166606,40.10289380055907,7821046
1321,2013-02-14,36.85978698730469,38.49877380479477,36.21465274615315,38.35928647071997,14843823
1322,2013-02-15,37.412208557128906,37.62467823468821,36.65086328194495,37.04038782214655,8479053
1323,2013-02-18,38.33290100097656,38.74013168106557,37.270557590491386,37.270557590491386,8321446
1324,2013-02-19,38.38602828979492,38.4745569328863,37.96109128325496,38.332912064537354,8484570
1325,2013-02-20,38.297489166259766,38.82866087944821,38.031903309665545,38.4214301932674,7964693
1326,2013-02-21,37.8371467590332,38.580785804840176,37.66008709880171,38.173555070338224,6464828
1327,2013-02-22,38.61619567871094,38.77554672080213,37.89026048530369,38.10273014242036,14054231
1328,2013-02-25,39.67854690551758,39.74936933788161,38.68702564794194,38.775554288770245,15983553
1329,2013-02-26,39.289005279541016,39.6254135089873,39.02341945605834,39.6254135089873,17614848
1330,2013-02-27,38.56307601928711,39.60771567007753,38.45684359509846,39.48377463986738,9561570
1331,2013-02-28,36.93415832519531,38.95261334946155,36.137400521351225,38.81096847826432,11505348
1332,2013-03-01,38.22667694091797,38.59849771955847,36.93415732007174,37.42991915875679,9664596
1333,2013-03-04,38.403724670410156,38.77554535653601,37.642377093772936,38.24437363392551,5835406
1334,2013-03-05,38.45684814453125,38.59849299453435,37.7132066782829,38.43914193790766,4342564
1335,2013-03-06,38.12042999267578,38.59848547086548,38.01419757662684,38.456840648471974,2348098
1336,2013-03-07,38.3151969909668,38.527666645826095,37.943376295709314,37.943376295709314,3784471
1337,2013-03-08,38.95260238647461,39.00571859785102,38.262079631118716,38.56307549807256,5865486
1338,2013-03-11,39.09425354003906,39.2181945886175,38.59849414871113,38.93490247864744,3872022
1339,2013-03-12,38.68701934814453,39.16507489136801,38.27978862724504,39.16507489136801,5729772
1340,2013-03-13,38.881778717041016,39.04112974752439,38.527664248636896,38.63389906945662,4784709
1341,2013-03-14,38.82866668701172,38.952607732557084,38.5099645720277,38.81096288178482,4923712
1342,2013-03-15,38.59849548339844,38.97031624049794,38.40373200096604,38.74014034253492,4917271
1343,2013-03-18,38.50996780395508,38.598496443490674,38.42143916441949,38.56308402707922,3593844
1344,2013-03-19,37.92566680908203,38.74012809384332,37.19972933067924,38.58077707732446,5195989
1345,2013-03-20,36.95185852050781,37.85485103153328,36.75709505318972,37.730909988287365,5025753
1346,2013-03-21,35.97804260253906,37.288265817305636,35.71245671840424,36.82791887266613,4921271
1347,2013-03-22,36.279029846191406,36.544615649416315,35.712445838714814,35.99573784245311,8653798
1348,2013-03-25,36.792510986328125,37.02268448695921,36.473808846763085,36.61545370846021,4166875
1349,2013-03-26,37.182037353515625,37.28826979731422,36.65086552855072,36.65086552855072,3767435
1350,2013-03-28,37.46532440185547,37.67779407729425,36.86333019010267,37.16432849672548,4534130
1351,2013-04-01,37.35909652709961,37.69550488637512,37.09351060112003,37.270567885106416,1691135
1352,2013-04-02,37.71319580078125,38.1204264282035,37.21743416577576,37.518432387082385,4652635
1353,2013-04-03,37.60696792602539,37.748612761286566,37.37679206686026,37.48302689405243,2361750
1354,2013-04-04,37.004974365234375,37.69549715077857,36.75709229732751,37.44761748436433,3713922
1355,2013-04-05,37.05809783935547,37.18203889759143,36.73939569173883,36.73939569173883,8205260
1356,2013-04-08,36.881038665771484,37.53615153743669,36.65086517112856,37.18203699091344,3096875
1357,2013-04-09,36.58003616333008,37.60696967187143,36.40297891028771,37.022679295936,2293912
1358,2013-04-10,37.04038619995117,37.11120862220497,36.4383920085548,36.66856548125282,1905585
1359,2013-04-11,36.668575286865234,37.11121854618545,36.52693040448012,37.11121854618545,3329986
1360,2013-04-12,37.35909652709961,37.48303518499421,36.491513914371836,36.491513914371836,1819318
1361,2013-04-15,36.845619201660156,37.182029877693566,36.70397437074583,37.182029877693566,2619515
1362,2013-04-16,37.85485076904297,38.208965288441185,36.82791962338526,36.845623428160955,2546545
1363,2013-04-17,37.85485076904297,38.29749391829074,37.624677292031244,37.85485076904297,3775629
1364,2013-04-18,37.8902702331543,38.20897239932769,37.27056970887797,37.58927187505136,5080676
1365,2013-04-22,38.740135192871094,39.16507451678001,37.62467547134186,37.62467547134186,5577118
1366,2013-04-23,38.846378326416016,38.95261318009864,38.49226374846942,38.598498602152034,2951714
1367,2013-04-25,38.89948272705078,39.76706264541584,38.244370036850796,38.63389689072522,7103973
1368,2013-04-26,39.058837890625,39.20048272442274,38.77554582153696,39.04113168602714,3417359
1369,2013-04-29,39.11196517944336,39.44837355610334,38.793263012395634,38.793263012395634,5263605
1370,2013-04-30,39.73165512084961,40.06806340788994,38.775546472921924,39.02342613697835,5652599
1371,2013-05-02,40.68777084350586,40.90024053620819,39.395253683796895,39.412959891770925,7787838
1372,2013-05-03,39.66083526611328,40.794003634740115,39.53689422532823,40.33365188367931,3489204
1373,2013-05-06,39.69623947143555,39.997235305911644,39.23589021703959,39.501476048249685,1570856
1374,2013-05-07,39.90871047973633,40.28053115898574,39.09424670649773,39.62541841928475,4295563
1375,2013-05-08,40.63466262817383,40.77630751689129,39.89102095867343,39.89102095867343,4623152
1376,2013-05-09,40.1920051574707,40.794001725691686,39.94412548899346,40.72317690484736,3439496
1377,2013-05-10,39.78478240966797,40.56383157998852,39.660841349871035,39.96183969423895,3388720
1378,2013-05-13,39.73165512084961,40.01494719469663,39.44836304700259,39.519187866583785,3486486
1379,2013-05-14,40.49299621582031,40.77628584267555,39.767061143646295,39.767061143646295,5187764
1380,2013-05-15,40.280540466308594,40.93565335738161,40.01495454854813,40.58153880036766,7598979
1381,2013-05-16,40.33365249633789,40.81170805920718,40.085772812495314,40.10347901880395,7843384
1382,2013-05-17,41.094993591308594,41.395991863586374,40.280532198542915,40.369060819625496,4225774
1383,2013-05-20,40.47529602050781,41.112705017822385,40.36906358911476,41.077292606362896,6051683
1384,2013-05-21,39.90871047973633,40.68776184485879,39.60771461671917,40.4044721858997,3901355
1385,2013-05-22,39.89101028442383,40.05036374345718,39.625424388025365,40.014951330006916,4300192
1386,2013-05-23,38.810951232910156,39.96182310485925,38.5984816190304,39.71394108816882,5416658
1387,2013-05-24,38.59849548339844,39.235902152498575,38.27979334959486,39.235902152498575,4295474
1388,2013-05-27,39.71394348144531,39.90870690565674,38.59848394508609,38.66930635348326,1976291
1389,2013-05-28,39.837890625,40.26282754223779,39.62542096563479,39.784774410905015,3947350
1390,2013-05-29,40.1920051574707,40.35135860287781,39.73165582944574,39.997241703134065,4123634
1391,2013-05-30,40.510704040527344,40.72317368326674,39.71394648249327,40.08576715654099,4814631
1392,2013-05-31,40.12118911743164,40.72318337987773,39.891013216074626,40.70547957334436,8210037
1393,2013-06-03,39.448368072509766,40.15659714660555,39.18278216972384,40.138893340947476,2337051
1394,2013-06-04,40.08577346801758,40.31594935080836,39.377544416032684,39.377544416032684,6339450
1395,2013-06-05,39.820186614990234,39.97953766755244,39.64312935625605,39.85559902733418,2941759
1396,2013-06-06,39.67854690551758,39.87331039563847,39.55460584776072,39.55460584776072,3741327
1397,2013-06-07,39.18278121948242,39.90871648312416,39.11195879408897,39.32442847176216,3373193
1398,2013-06-10,38.95260238647461,39.48377410620876,38.88177997080856,39.30671686629738,4178032
1399,2013-06-11,38.19125747680664,39.607715405790955,37.996494031272796,38.72242920017576,4988953
1400,2013-06-12,38.24437713623047,38.74013649547007,37.961085044596665,38.24437713623047,1985386
1401,2013-06-13,37.44761276245117,38.38601509608287,37.30596554129486,37.97878443842964,3320850
1402,2013-06-14,38.633907318115234,38.77555217512226,37.53615127108549,37.62467990708811,5440747
1403,2013-06-17,38.3151969909668,38.75784010401318,37.89026008274078,38.61619526843537,1761508
1404,2013-06-18,38.38602828979492,38.846377714168696,38.01420991000567,38.24438342144598,2599492
1405,2013-06-19,38.067317962646484,38.31519762978678,37.83714450062177,38.22666900570148,3158484
1406,2013-06-20,37.483028411865234,37.99649636383732,37.37679358037126,37.96108395284177,3936637
1407,2013-06-21,37.96107482910156,38.12042583729703,37.18202358787433,37.41219699954644,8100913
1408,2013-06-24,37.500736236572266,38.421434947283785,37.199737934591596,37.74861591976605,7726193
1409,2013-06-25,36.50920867919922,37.890256502297234,36.13738801907697,37.606964456418744,5865050
1410,2013-06-26,37.53614807128906,37.67779291622147,36.27904106691618,36.402979705858854,9917951
1411,2013-06-27,37.73090744018555,38.24437538339132,37.483027771926714,37.7132036364827,10124040
1412,2013-06-28,39.41295623779297,39.69624833463437,37.89026331857662,37.89026331857662,13955319
1413,2013-07-01,39.979530334472656,40.121177556374604,39.129656609030256,39.129656609030256,4880398
1414,2013-07-02,39.4306640625,39.944129658259804,39.1650781610905,39.69624996390951,4836103
1415,2013-07-03,38.350608825683594,39.21818883394987,38.17355158311935,39.21818883394987,3203552
1416,2013-07-04,38.12042999267578,38.775542699603534,37.62467071280617,38.42142824212742,5239017
1417,2013-07-05,38.10273361206055,38.5630805752449,37.819441510605905,38.24437846204145,2878063
1418,2013-07-08,37.28826141357422,38.06731516955789,37.111204178394736,38.06731516955789,5074736
1419,2013-07-09,38.89948272705078,38.952598933718974,37.48302253182213,37.64237355331901,5626482
1420,2013-07-10,38.297489166259766,39.34212879005769,38.19125674481606,39.11195294011387,6811029
1421,2013-07-11,39.07655334472656,39.44837172182898,38.65161393976416,38.93490607590805,5779104
1422,2013-07-12,39.058837890625,39.2181889290206,38.26208029715445,39.20048272442274,3580274
1423,2013-07-15,38.970314025878906,39.28901614157117,38.61619949666847,38.934901612360726,2918182
1424,2013-07-16,39.0234260559082,39.271305719449664,38.3506094832253,38.3506094832253,2477162
1425,2013-07-17,39.27130889892578,39.731658255054974,38.88178436796476,38.98801920422424,9890923
1426,2013-07-18,39.30672073364258,39.55460041360862,39.04113484764479,39.14736968234246,5820812
1427,2013-07-19,39.4306640625,39.59001512304713,39.1650781610905,39.59001512304713,4552788
1428,2013-07-22,39.359840393066406,39.59001628862705,39.05884447016967,39.20048932782779,2515956
1429,2013-07-23,39.00572204589844,39.749363479860044,38.66931374062732,39.749363479860044,5415186
1430,2013-07-24,38.95260238647461,39.18277583776241,38.50995928669615,38.633900315231124,2594203
1431,2013-07-25,39.00572204589844,39.572306224297066,37.642380217466396,39.1650754970993,4206471
1432,2013-07-26,38.36832046508789,39.21819438918336,38.26208562420273,39.12966575536121,5399927
1433,2013-07-29,38.27979278564453,38.82866840783193,38.01420687755659,38.66931734327775,2056881
1434,2013-07-30,37.376792907714844,38.315197767282015,37.05809082046116,38.279787758416404,1322467
1435,2013-07-31,35.80097198486328,37.18201950782747,34.79174504121605,36.863315124916426,6050144
1436,2013-08-01,36.420692443847656,36.810219439512,35.05735036051565,35.69475708001494,4448345
1437,2013-08-02,32.34836959838867,35.53540028147371,30.648619420444756,35.057344718413844,31014744
1438,2013-08-05,33.03888702392578,33.57005871748125,31.055845074055078,32.560831539128905,15799229
1439,2013-08-06,33.12742233276367,33.81794519360431,32.737897786350096,32.93265885881045,14382559
1440,2013-08-07,33.03888702392578,33.623177327732236,32.77330117714805,33.28676666728652,5717703
1441,2013-08-08,33.99500274658203,34.34911728347894,33.10971640433976,33.21595124570741,6778874
1442,2013-08-12,33.67629623413086,34.490760043123686,33.49923898876253,34.17205556056515,9452703
1443,2013-08-13,34.048118591308594,34.17205722821929,33.28677095817418,33.623181661985484,2256717
1444,2013-08-14,34.384521484375,34.756342139598964,33.83564360299603,33.994994626237066,9066232
1445,2013-08-16,34.703224182128906,35.07504484433079,33.81793803473983,34.38452212966578,16654810
1446,2013-08-19,34.17205047607422,34.59698972292517,33.55235020949085,34.384520099499696,5042098
1447,2013-08-20,34.15435028076172,34.34911132105347,33.58776615947894,34.17205408333916,5439143
1448,2013-08-21,34.561580657958984,35.004223748287934,34.22517238960747,34.33140721158491,17512680
1449,2013-08-22,34.73863983154297,34.96881329075433,34.01270464261795,34.34911292973171,11299648
1450,2013-08-23,34.63241195678711,34.77405922292635,34.20747496135555,34.63241195678711,19297499
1451,2013-08-26,34.68552017211914,34.86257740053389,34.419934329497025,34.59699155791177,24410353
1452,2013-08-27,33.88876724243164,36.56233223455394,33.570062747146444,34.70322868245533,13466053
1453,2013-08-28,33.23365783691406,34.278295252533674,32.63166359753098,33.640888598454495,11398478
1454,2013-08-29,34.45534896850586,34.880285893556504,33.19824199738267,33.19824199738267,15533827
1455,2013-08-30,34.579288482666016,34.827168144570315,33.2159467399535,34.313702616020144,8242572
1456,2013-09-02,35.05734634399414,35.23440361237553,34.41994209901545,34.59699936739684,15403306
1457,2013-09-03,33.87105941772461,35.41145840090113,33.33988768580065,35.23439875543391,4877060
1458,2013-09-04,34.11893844604492,34.31370189110247,33.33988706730726,33.499238103629786,4850453
1459,2013-09-05,34.47370910644531,35.99671559765017,34.04368180002535,34.957486180797616,9746210
1460,2013-09-06,35.45918655395508,35.978800086223764,34.07952077459794,34.38412306777974,7041237
1461,2013-09-10,36.641754150390625,37.10761301556459,35.566688313902176,35.566688313902176,8723482
1462,2013-09-11,35.477108001708984,36.87469221513791,35.136671662754225,36.51633766250188,5150080
1463,2013-09-12,35.477108001708984,36.068394471706846,35.20834208723196,35.656285278027,5409563
1464,2013-09-13,35.74587631225586,35.907135374738424,35.28001490822498,35.29793069164177,6331674
1465,2013-09-16,36.74925994873047,37.25095768226344,35.54877389077912,35.74586934215826,14084730
1466,2013-09-17,36.390907287597656,36.74926178795027,35.31584378653984,36.570084537773965,5923058
1467,2013-09-18,35.97880935668945,36.37300037528827,35.44127747509884,36.01464578756119,4635243
1468,2013-09-19,35.97880935668945,37.32263906066598,35.56670012265477,36.838859395135394,10203659
1469,2013-09-20,36.4088249206543,36.74926120453526,36.01463643467259,36.10422505833847,15290056
1470,2013-09-23,35.56669998168945,36.15798650724416,35.423359119265776,35.871302352149236,3730187
1471,2013-09-24,35.53084945678711,35.78169706449001,35.13665862307794,35.31583583290094,8304198
1472,2013-09-25,36.0146369934082,36.14005961033809,35.19042115684571,35.47710281282659,5150528
1473,2013-09-26,35.58460998535156,35.92504870797951,35.3158441076434,35.83546008207679,6791644
1474,2013-09-27,35.45918655395508,35.978800086223764,35.31584329765019,35.584609169194025,4575709
